time,BE,DE,DK,FI,FR,GB,IE,NL,NO,SE
10/01/2015 17:00,0.8224,0.9776,0.9626,0.7812,0.6443,0.8662,0.7421,0.9455,0.2987,0.4636
10/01/2015 18:00,0.7953,0.9786,0.9362,0.809,0.5365,0.8424,0.7502,0.9416,0.4539,0.3534
10/01/2015 19:00,0.782,0.9792,0.9107,0.8265,0.4639,0.8318,0.759,0.9358,0.578,0.322
10/01/2015 20:00,0.78,0.9797,0.9084,0.8354,0.4172,0.8372,0.7658,0.9232,0.711,0.2685
10/01/2015 21:00,0.7831,0.9803,0.9109,0.8422,0.4683,0.8449,0.7865,0.9106,0.8112,0.2267
10/01/2015 22:00,0.7894,0.9796,0.925,0.8509,0.5033,0.855,0.8103,0.9042,0.8891,0.1856
10/01/2015 23:00,0.8064,0.9776,0.9547,0.8625,0.5004,0.8707,0.8197,0.9002,0.9428,0.1556
11/01/2015 00:00,0.8338,0.9767,0.9752,0.8664,0.4669,0.8871,0.8176,0.8969,0.9734,0.1524
11/01/2015 01:00,0.8615,0.9758,0.9823,0.8607,0.48,0.8998,0.8322,0.8951,0.9848,0.1647
11/01/2015 02:00,0.8927,0.9741,0.9827,0.848,0.6116,0.9137,0.8204,0.9001,0.9896,0.2029
11/01/2015 03:00,0.9208,0.9724,0.98,0.8226,0.6443,0.9243,0.8074,0.9132,0.9914,0.2582
11/01/2015 04:00,0.9402,0.9707,0.9768,0.7958,0.6742,0.9361,0.7457,0.9255,0.9905,0.2872
11/01/2015 05:00,0.9513,0.9695,0.9745,0.7712,0.6826,0.9371,0.6616,0.9333,0.9878,0.3537
11/01/2015 06:00,0.9537,0.9683,0.9706,0.7557,0.6802,0.931,0.6518,0.9387,0.9843,0.4449
11/01/2015 07:00,0.95,0.9703,0.9665,0.7422,0.6862,0.9203,0.6485,0.9449,0.9825,0.5306
11/01/2015 08:00,0.9426,0.9726,0.9656,0.731,0.6301,0.913,0.6669,0.9467,0.9814,0.5819
11/01/2015 09:00,0.9296,0.9768,0.9662,0.72,0.4172,0.9027,0.6848,0.9472,0.981,0.6044
11/01/2015 10:00,0.9138,0.9806,0.9659,0.7024,0.3655,0.8953,0.7572,0.9524,0.981,0.6258
11/01/2015 11:00,0.8875,0.9822,0.9668,0.6769,0.4961,0.8931,0.8051,0.9474,0.9811,0.6562
11/01/2015 12:00,0.8593,0.9834,0.9673,0.6615,0.4114,0.8913,0.8308,0.9417,0.9809,0.6857
11/01/2015 13:00,0.8485,0.9835,0.9667,0.6581,0.3598,0.8912,0.8522,0.9316,0.9719,0.7294
11/01/2015 14:00,0.8344,0.981,0.966,0.65,0.3444,0.8844,0.8485,0.9142,0.949,0.7619
11/01/2015 15:00,0.8401,0.9763,0.9647,0.6376,0.3911,0.8739,0.826,0.8954,0.9083,0.7709
11/01/2015 16:00,0.8393,0.9663,0.9604,0.6286,0.5494,0.8663,0.8059,0.8847,0.8268,0.7503
11/01/2015 17:00,0.8388,0.9465,0.953,0.6167,0.6717,0.8678,0.8006,0.888,0.5938,0.7199
11/01/2015 18:00,0.8663,0.9212,0.9363,0.6116,0.7364,0.8822,0.8183,0.8938,0.401,0.6933
11/01/2015 19:00,0.8964,0.9021,0.9061,0.5895,0.7695,0.8962,0.8267,0.8915,0.5766,0.6848
11/01/2015 20:00,0.9061,0.8921,0.8633,0.5682,0.7761,0.8984,0.8453,0.8877,0.7771,0.722
11/01/2015 21:00,0.9096,0.8992,0.7981,0.5444,0.7861,0.9038,0.876,0.89,0.8673,0.743
11/01/2015 22:00,0.911,0.9126,0.7503,0.5227,0.8188,0.911,0.9094,0.8882,0.8692,0.7609
11/01/2015 23:00,0.9078,0.9166,0.6999,0.507,0.8451,0.9142,0.941,0.8834,0.8826,0.753
12/01/2015 00:00,0.8981,0.913,0.6546,0.4788,0.8594,0.9196,0.9635,0.8784,0.928,0.7068
12/01/2015 01:00,0.9028,0.8981,0.6676,0.4436,0.8697,0.9317,0.978,0.8718,0.9544,0.6388
12/01/2015 02:00,0.9144,0.8881,0.7285,0.4007,0.8815,0.9437,0.9794,0.8795,0.974,0.6083
12/01/2015 03:00,0.9273,0.9095,0.816,0.3425,0.8899,0.9528,0.9794,0.891,0.9803,0.5929
12/01/2015 04:00,0.9432,0.9243,0.8642,0.2827,0.8904,0.9614,0.9794,0.9053,0.9802,0.5759
12/01/2015 05:00,0.9558,0.9394,0.8822,0.235,0.8873,0.9667,0.9783,0.9289,0.979,0.6009
12/01/2015 06:00,0.9586,0.9499,0.8915,0.1808,0.8873,0.9715,0.9689,0.9463,0.9837,0.6602
12/01/2015 07:00,0.9618,0.9604,0.9095,0.1511,0.8815,0.9758,0.9192,0.9567,0.9873,0.7563
12/01/2015 08:00,0.9649,0.9742,0.9337,0.1295,0.8638,0.9721,0.8547,0.9649,0.9913,0.8025
12/01/2015 09:00,0.9684,0.9785,0.9453,0.1082,0.8594,0.9638,0.7348,0.9715,0.9866,0.7939
12/01/2015 10:00,0.9701,0.9811,0.9501,0.094,0.8498,0.9561,0.6033,0.9767,0.9802,0.7759
12/01/2015 11:00,0.9693,0.9829,0.954,0.1152,0.9029,0.9405,0.5251,0.9797,0.9782,0.7872
12/01/2015 12:00,0.9704,0.9835,0.9594,0.1615,0.9269,0.9244,0.4343,0.9795,0.9757,0.8332
12/01/2015 13:00,0.9698,0.9836,0.9644,0.2437,0.9412,0.8937,0.3176,0.9731,0.9849,0.8448
12/01/2015 14:00,0.9655,0.9828,0.9661,0.3352,0.9273,0.8362,0.2361,0.9646,0.9779,0.8094
12/01/2015 15:00,0.9549,0.9772,0.9658,0.4017,0.9194,0.7386,0.1892,0.9544,0.9644,0.8145
12/01/2015 16:00,0.9251,0.9595,0.9667,0.4321,0.9194,0.6412,0.202,0.9265,0.9676,0.8242
12/01/2015 17:00,0.9109,0.9306,0.9613,0.478,0.9229,0.579,0.2152,0.9006,0.9708,0.8049
12/01/2015 18:00,0.9117,0.8934,0.947,0.5158,0.9284,0.5639,0.2555,0.8851,0.9683,0.8391
12/01/2015 19:00,0.9086,0.8487,0.9312,0.5377,0.9178,0.5796,0.3604,0.8727,0.9751,0.8874
12/01/2015 20:00,0.9033,0.7906,0.9083,0.5428,0.915,0.6034,0.483,0.8686,0.9796,0.9169
12/01/2015 21:00,0.9151,0.684,0.8664,0.5536,0.9315,0.6159,0.5821,0.8756,0.9849,0.9512
12/01/2015 22:00,0.9473,0.5561,0.8179,0.5676,0.9384,0.6288,0.6659,0.8877,0.9902,0.9747
12/01/2015 23:00,0.9675,0.449,0.7442,0.4899,0.948,0.665,0.6909,0.9218,0.9913,0.9875
13/01/2015 00:00,0.9734,0.3286,0.6533,0.4301,0.9653,0.7191,0.7001,0.9457,0.9913,0.9818
13/01/2015 01:00,0.9747,0.2305,0.5457,0.5046,0.9734,0.761,0.705,0.9544,0.9904,0.9512
13/01/2015 02:00,0.9754,0.2069,0.4798,0.5431,0.9791,0.7855,0.6194,0.9655,0.9886,0.945
13/01/2015 03:00,0.9703,0.2386,0.4403,0.5621,0.983,0.783,0.4617,0.9698,0.9773,0.909
13/01/2015 04:00,0.9588,0.3224,0.4125,0.5553,0.9867,0.7541,0.3885,0.9652,0.9573,0.8685
13/01/2015 05:00,0.9297,0.469,0.3904,0.576,0.9895,0.7131,0.3897,0.9408,0.942,0.8315
13/01/2015 06:00,0.869,0.5944,0.3855,0.5736,0.9907,0.6672,0.4268,0.8788,0.9456,0.7895
13/01/2015 07:00,0.7409,0.6753,0.4162,0.5403,0.9908,0.6117,0.4555,0.7864,0.974,0.7509
13/01/2015 08:00,0.5575,0.7343,0.4497,0.4904,0.9822,0.571,0.4705,0.6795,0.9795,0.7699
13/01/2015 09:00,0.4251,0.7591,0.5566,0.4443,0.9374,0.5335,0.5809,0.57,0.9643,0.81
13/01/2015 10:00,0.3682,0.7469,0.6383,0.3642,0.8686,0.5126,0.7375,0.5026,0.9344,0.8234
13/01/2015 11:00,0.3838,0.7138,0.6564,0.2775,0.8464,0.532,0.7264,0.4592,0.8933,0.8331
13/01/2015 12:00,0.4333,0.6602,0.6588,0.2057,0.8783,0.5517,0.6496,0.4003,0.8848,0.8075
13/01/2015 13:00,0.5121,0.6191,0.6867,0.2007,0.8973,0.5614,0.7001,0.3733,0.9114,0.8867
13/01/2015 14:00,0.5927,0.5483,0.6956,0.212,0.9029,0.5755,0.7273,0.3459,0.9087,0.9186
13/01/2015 15:00,0.6261,0.4554,0.6651,0.3058,0.876,0.6379,0.704,0.3629,0.8781,0.9268
13/01/2015 16:00,0.6858,0.3925,0.5922,0.4223,0.814,0.714,0.6848,0.3577,0.8496,0.9436
13/01/2015 17:00,0.7442,0.3613,0.5249,0.4274,0.8444,0.76,0.6909,0.4023,0.8483,0.9309
13/01/2015 18:00,0.7967,0.3769,0.47,0.4322,0.8721,0.7727,0.7357,0.5319,0.8734,0.9111
13/01/2015 19:00,0.806,0.4755,0.4429,0.4534,0.8992,0.7503,0.7546,0.6812,0.8752,0.8642
13/01/2015 20:00,0.8157,0.5979,0.4602,0.4522,0.9543,0.7155,0.7031,0.7514,0.8551,0.791
13/01/2015 21:00,0.7777,0.6758,0.4828,0.4372,0.9408,0.6666,0.5702,0.7036,0.8367,0.7745
13/01/2015 22:00,0.7166,0.7097,0.517,0.4766,0.8968,0.6158,0.4692,0.6075,0.8315,0.7278
13/01/2015 23:00,0.5193,0.73,0.5649,0.5171,0.8517,0.5766,0.5239,0.5183,0.8229,0.6928
14/01/2015 00:00,0.455,0.6967,0.6062,0.4895,0.836,0.6108,0.6562,0.435,0.826,0.7596
14/01/2015 01:00,0.59,0.6016,0.6752,0.4786,0.8338,0.693,0.6817,0.3865,0.8447,0.7701
14/01/2015 02:00,0.7681,0.5057,0.7004,0.5273,0.8294,0.7461,0.6262,0.478,0.8692,0.7579
14/01/2015 03:00,0.8837,0.503,0.7221,0.568,0.8783,0.7588,0.6251,0.6257,0.8752,0.7954
14/01/2015 04:00,0.8963,0.5819,0.6999,0.5904,0.921,0.7554,0.7031,0.7344,0.8897,0.8426
14/01/2015 05:00,0.8573,0.68,0.653,0.6189,0.9507,0.7222,0.7216,0.8243,0.8993,0.8492
14/01/2015 06:00,0.7528,0.7529,0.585,0.6094,0.9499,0.6883,0.6858,0.8476,0.8988,0.891
14/01/2015 07:00,0.6752,0.7754,0.5476,0.5829,0.9269,0.6908,0.6616,0.8194,0.9037,0.8667
14/01/2015 08:00,0.7498,0.7752,0.555,0.5463,0.8944,0.7267,0.6754,0.7211,0.9055,0.8338
14/01/2015 09:00,0.7888,0.7748,0.5815,0.5486,0.7807,0.7418,0.624,0.6019,0.9055,0.8392
14/01/2015 10:00,0.766,0.7695,0.5914,0.5304,0.6944,0.7441,0.5963,0.5285,0.9037,0.8608
14/01/2015 11:00,0.7561,0.7389,0.631,0.5035,0.6314,0.7579,0.6485,0.526,0.9022,0.8509
14/01/2015 12:00,0.7761,0.6971,0.6479,0.461,0.5719,0.7601,0.7511,0.5655,0.9136,0.8537
14/01/2015 13:00,0.724,0.6557,0.6408,0.4103,0.6404,0.7234,0.8642,0.6316,0.9215,0.8465
14/01/2015 14:00,0.6111,0.6294,0.6149,0.3883,0.7508,0.7282,0.9407,0.6335,0.9153,0.845
14/01/2015 15:00,0.6243,0.6324,0.5924,0.3674,0.843,0.7598,0.9789,0.5545,0.9013,0.8565
14/01/2015 16:00,0.6202,0.6077,0.5596,0.3493,0.9125,0.7838,0.9618,0.5697,0.887,0.8512
14/01/2015 17:00,0.5942,0.6064,0.5472,0.3161,0.9578,0.8193,0.9394,0.611,0.8792,0.8415
14/01/2015 18:00,0.5824,0.6701,0.5643,0.3018,0.9802,0.8788,0.9289,0.6332,0.8483,0.8299
14/01/2015 19:00,0.6451,0.7189,0.5648,0.3082,0.9872,0.9363,0.9119,0.6228,0.8292,0.8209
14/01/2015 20:00,0.7483,0.748,0.5906,0.3201,0.9902,0.9641,0.9071,0.6546,0.808,0.8075
14/01/2015 21:00,0.8177,0.7713,0.618,0.3047,0.9909,0.9766,0.9371,0.7311,0.7993,0.8341
14/01/2015 22:00,0.8686,0.7979,0.6442,0.2938,0.9902,0.9814,0.978,0.8043,0.8419,0.8277
14/01/2015 23:00,0.9453,0.8291,0.6686,0.2904,0.988,0.9863,0.9644,0.8569,0.9013,0.8112
15/01/2015 00:00,0.9766,0.8584,0.6783,0.2892,0.9841,0.9814,0.9609,0.894,0.9643,0.8025
15/01/2015 01:00,0.9809,0.8895,0.7036,0.2915,0.9819,0.9746,0.9611,0.9153,0.9878,0.7931
15/01/2015 02:00,0.9802,0.9139,0.7365,0.2898,0.9794,0.9662,0.955,0.951,0.9874,0.7766
15/01/2015 03:00,0.9733,0.9259,0.7655,0.2898,0.9702,0.9602,0.941,0.9684,0.9283,0.7662
15/01/2015 04:00,0.9639,0.9367,0.8137,0.2886,0.9597,0.9598,0.9366,0.9763,0.7256,0.7753
15/01/2015 05:00,0.9629,0.9512,0.8647,0.302,0.9536,0.9527,0.9419,0.9809,0.5532,0.7751
15/01/2015 06:00,0.9703,0.962,0.9084,0.3042,0.958,0.9292,0.9456,0.9825,0.6192,0.8077
15/01/2015 07:00,0.9811,0.9708,0.9462,0.3181,0.9608,0.9018,0.9479,0.9809,0.8529,0.8691
15/01/2015 08:00,0.9604,0.9776,0.9636,0.3451,0.9571,0.8751,0.953,0.9719,0.9846,0.9016
15/01/2015 09:00,0.9024,0.9809,0.9651,0.3467,0.9832,0.8557,0.9619,0.9435,0.9846,0.8673
15/01/2015 10:00,0.8479,0.9717,0.9628,0.3327,0.9851,0.8672,0.9706,0.897,0.9686,0.8212
15/01/2015 11:00,0.8023,0.9507,0.9522,0.3244,0.9355,0.8992,0.9773,0.8552,0.9688,0.874
15/01/2015 12:00,0.7963,0.9223,0.9387,0.3215,0.8309,0.9278,0.9793,0.8331,0.9739,0.9265
15/01/2015 13:00,0.8072,0.8963,0.9184,0.3309,0.7364,0.937,0.9776,0.808,0.978,0.9261
15/01/2015 14:00,0.8573,0.8798,0.9012,0.3541,0.6494,0.9436,0.9767,0.7944,0.9837,0.9219
15/01/2015 15:00,0.9252,0.8748,0.8838,0.4101,0.699,0.9485,0.9772,0.8177,0.9875,0.9162
15/01/2015 16:00,0.9568,0.8701,0.8762,0.4831,0.6656,0.9542,0.9792,0.875,0.989,0.9288
15/01/2015 17:00,0.9548,0.8755,0.8727,0.5401,0.6742,0.9584,0.9547,0.9304,0.991,0.9408
15/01/2015 18:00,0.9343,0.8979,0.8685,0.6126,0.6262,0.9607,0.8612,0.9524,0.9914,0.9502
15/01/2015 19:00,0.923,0.9412,0.877,0.6946,0.5663,0.9591,0.7675,0.9484,0.9894,0.9593
15/01/2015 20:00,0.9222,0.9625,0.8877,0.7341,0.4888,0.9571,0.7235,0.943,0.9822,0.9684
15/01/2015 21:00,0.9337,0.9683,0.8998,0.7238,0.4157,0.9572,0.695,0.9506,0.9787,0.9669
15/01/2015 22:00,0.9463,0.9738,0.9134,0.7072,0.3626,0.9505,0.6341,0.9628,0.9751,0.9631
15/01/2015 23:00,0.9464,0.972,0.9316,0.7072,0.3103,0.934,0.5714,0.9677,0.9802,0.9589
16/01/2015 00:00,0.9444,0.9696,0.9386,0.7263,0.2713,0.9062,0.4817,0.9647,0.9853,0.9472
16/01/2015 01:00,0.9342,0.9708,0.9367,0.7481,0.2739,0.8666,0.4256,0.956,0.9913,0.9369
16/01/2015 02:00,0.9172,0.9728,0.9394,0.7625,0.35,0.8185,0.4156,0.9429,0.9813,0.9417
16/01/2015 03:00,0.8745,0.9728,0.9498,0.7778,0.4259,0.7669,0.4355,0.9218,0.9515,0.9354
16/01/2015 04:00,0.7985,0.9715,0.9594,0.7669,0.4581,0.7038,0.438,0.8837,0.9407,0.9036
16/01/2015 05:00,0.6746,0.9691,0.9662,0.744,0.4712,0.6535,0.4119,0.8155,0.9554,0.8565
16/01/2015 06:00,0.5743,0.9606,0.9673,0.7271,0.5207,0.6205,0.3959,0.7144,0.9706,0.8327
16/01/2015 07:00,0.5381,0.9453,0.9627,0.7268,0.5565,0.5837,0.3823,0.6431,0.991,0.8286
16/01/2015 08:00,0.4922,0.9284,0.9543,0.7057,0.5294,0.5438,0.3616,0.5771,0.9845,0.8538
16/01/2015 09:00,0.4629,0.907,0.9403,0.6894,0.407,0.5007,0.3934,0.5459,0.9669,0.8987
16/01/2015 10:00,0.415,0.8711,0.9238,0.7173,0.2176,0.4518,0.3823,0.5382,0.9318,0.9231
16/01/2015 11:00,0.3782,0.8198,0.9003,0.6863,0.152,0.4373,0.3872,0.5196,0.9068,0.945
16/01/2015 12:00,0.3585,0.7531,0.8652,0.657,0.2131,0.4325,0.3726,0.476,0.9377,0.9692
16/01/2015 13:00,0.3223,0.6829,0.8242,0.6749,0.3252,0.421,0.3317,0.4324,0.9701,0.9755
16/01/2015 14:00,0.2769,0.6195,0.7717,0.6721,0.5062,0.4176,0.2854,0.3717,0.9854,0.975
16/01/2015 15:00,0.2192,0.5753,0.7039,0.65,0.6288,0.4303,0.2798,0.3362,0.9912,0.9631
16/01/2015 16:00,0.1907,0.5304,0.6425,0.6339,0.6644,0.4515,0.3037,0.292,0.9913,0.9575
16/01/2015 17:00,0.1854,0.4907,0.5973,0.6267,0.6288,0.4679,0.3305,0.2537,0.9907,0.9489
16/01/2015 18:00,0.1951,0.4529,0.554,0.6272,0.6076,0.4943,0.3738,0.2186,0.9899,0.9301
16/01/2015 19:00,0.2113,0.4314,0.5308,0.6938,0.6129,0.5058,0.4218,0.2024,0.9875,0.9274
16/01/2015 20:00,0.2217,0.419,0.5108,0.6625,0.6301,0.4973,0.4805,0.1979,0.9814,0.9162
16/01/2015 21:00,0.2381,0.4207,0.5046,0.6136,0.6262,0.4765,0.5115,0.2058,0.9723,0.9018
16/01/2015 22:00,0.2445,0.4339,0.4953,0.5911,0.5565,0.4612,0.5128,0.2378,0.9636,0.8516
16/01/2015 23:00,0.2407,0.4645,0.5011,0.5758,0.4581,0.4558,0.5115,0.2804,0.9564,0.7961
17/01/2015 00:00,0.2312,0.4922,0.5056,0.5774,0.3811,0.451,0.5053,0.3069,0.9509,0.7444
17/01/2015 01:00,0.2242,0.5031,0.4922,0.5805,0.2997,0.4458,0.4805,0.3146,0.9509,0.7143
17/01/2015 02:00,0.2199,0.5139,0.4819,0.5937,0.2054,0.4565,0.4667,0.3214,0.9578,0.7046
17/01/2015 03:00,0.2115,0.5276,0.5014,0.617,0.1394,0.4668,0.4355,0.3183,0.9649,0.7008
17/01/2015 04:00,0.2072,0.5422,0.5263,0.6493,0.0842,0.4708,0.4045,0.3287,0.9682,0.7012
17/01/2015 05:00,0.2077,0.5592,0.5453,0.6028,0.0366,0.471,0.3995,0.3597,0.9686,0.7057
17/01/2015 06:00,0.1964,0.584,0.5595,0.5797,0.0103,0.476,0.402,0.3859,0.9641,0.7161
17/01/2015 07:00,0.1919,0.6024,0.5704,0.5752,0.0005,0.5029,0.4033,0.3872,0.9528,0.7584
17/01/2015 08:00,0.2214,0.6129,0.5742,0.5458,0.0061,0.5113,0.4144,0.3874,0.9397,0.7866
17/01/2015 09:00,0.2753,0.6189,0.5731,0.5159,0.0222,0.5191,0.3971,0.3749,0.9265,0.7798
17/01/2015 10:00,0.3308,0.6354,0.5903,0.5025,0.0493,0.5237,0.3484,0.3819,0.9132,0.8016
17/01/2015 11:00,0.389,0.6638,0.6374,0.4644,0.0896,0.5397,0.3048,0.4613,0.8938,0.8572
17/01/2015 12:00,0.4446,0.6878,0.6597,0.4412,0.1317,0.5541,0.2642,0.5525,0.8629,0.8885
17/01/2015 13:00,0.5034,0.7052,0.6608,0.4212,0.1883,0.5681,0.2256,0.5971,0.8268,0.9085
17/01/2015 14:00,0.5572,0.7215,0.6489,0.4044,0.2455,0.5602,0.2101,0.6164,0.7683,0.924
17/01/2015 15:00,0.6031,0.7452,0.6299,0.3935,0.3697,0.5378,0.2194,0.6233,0.693,0.936
17/01/2015 16:00,0.6172,0.7707,0.6183,0.3898,0.5422,0.5124,0.2372,0.6231,0.6285,0.9372
17/01/2015 17:00,0.6138,0.7869,0.6147,0.3817,0.6392,0.4806,0.2382,0.6087,0.5593,0.931
17/01/2015 18:00,0.5793,0.7873,0.5967,0.3588,0.6532,0.4309,0.2266,0.5953,0.4927,0.9293
17/01/2015 19:00,0.5031,0.7698,0.5876,0.3284,0.6506,0.3762,0.2266,0.5828,0.4288,0.9261
17/01/2015 20:00,0.4046,0.739,0.5621,0.3527,0.6468,0.3239,0.2091,0.5397,0.3624,0.92
17/01/2015 21:00,0.3617,0.6979,0.5355,0.3357,0.6632,0.2839,0.2142,0.4972,0.307,0.8973
17/01/2015 22:00,0.3324,0.6506,0.496,0.3244,0.6544,0.2587,0.2393,0.4763,0.2682,0.8999
17/01/2015 23:00,0.3112,0.5899,0.4762,0.314,0.6717,0.2335,0.2544,0.4135,0.2225,0.8763
18/01/2015 00:00,0.2938,0.5218,0.4587,0.2984,0.7013,0.2098,0.2742,0.3625,0.1724,0.8373
18/01/2015 01:00,0.2733,0.4675,0.4648,0.2943,0.7047,0.1919,0.2911,0.338,0.1284,0.8122
18/01/2015 02:00,0.2694,0.4313,0.4538,0.2959,0.6885,0.1876,0.3048,0.3025,0.0971,0.7891
18/01/2015 03:00,0.2728,0.4027,0.4538,0.303,0.6874,0.1866,0.3083,0.277,0.0715,0.7685
18/01/2015 04:00,0.2966,0.3802,0.4289,0.3258,0.5967,0.1811,0.2753,0.2626,0.0476,0.7543
18/01/2015 05:00,0.3443,0.3591,0.3897,0.3468,0.5294,0.1766,0.25,0.2593,0.032,0.7331
18/01/2015 06:00,0.3926,0.3411,0.3604,0.3844,0.4946,0.1757,0.2709,0.2307,0.0246,0.6854
18/01/2015 07:00,0.4121,0.3417,0.3405,0.4333,0.4551,0.1716,0.2854,0.1993,0.022,0.6527
18/01/2015 08:00,0.3968,0.3459,0.3329,0.4436,0.3768,0.1564,0.2888,0.1874,0.0227,0.6375
18/01/2015 09:00,0.3397,0.316,0.3065,0.4537,0.2564,0.1627,0.32,0.1665,0.0269,0.636
18/01/2015 10:00,0.2805,0.2622,0.2855,0.4637,0.1894,0.196,0.3544,0.1384,0.0296,0.6294
18/01/2015 11:00,0.2173,0.2008,0.2554,0.4943,0.1107,0.2483,0.5214,0.1174,0.0269,0.614
18/01/2015 12:00,0.1235,0.1398,0.215,0.5413,0.0571,0.304,0.6796,0.0764,0.0206,0.54
18/01/2015 13:00,0.0506,0.0919,0.1778,0.5419,0.0212,0.3452,0.7149,0.0407,0.0131,0.412
18/01/2015 14:00,0.022,0.0617,0.1561,0.5345,0.061,0.3763,0.6909,0.0203,0.0065,0.3436
18/01/2015 15:00,0.0139,0.0473,0.1491,0.5015,0.2589,0.402,0.695,0.0105,0.002,0.3593
18/01/2015 16:00,0.0158,0.0416,0.149,0.4661,0.5149,0.4103,0.6837,0.0069,0.0014,0.3477
18/01/2015 17:00,0.0252,0.0386,0.1521,0.4649,0.6008,0.3947,0.633,0.006,0.0035,0.3097
18/01/2015 18:00,0.0838,0.0357,0.1475,0.4222,0.6644,0.3728,0.588,0.0057,0.009,0.2815
18/01/2015 19:00,0.1267,0.0316,0.1349,0.383,0.7529,0.3531,0.5435,0.0073,0.016,0.2416
18/01/2015 20:00,0.1392,0.0262,0.1112,0.3643,0.7666,0.3289,0.4929,0.0068,0.022,0.1728
18/01/2015 21:00,0.1206,0.0211,0.0875,0.3515,0.7508,0.3007,0.4555,0.0039,0.025,0.115
18/01/2015 22:00,0.0994,0.0159,0.066,0.3484,0.7104,0.2745,0.4107,0.0024,0.0253,0.0848
18/01/2015 23:00,0.0879,0.0117,0.0491,0.3542,0.7137,0.2533,0.3677,0.0015,0.0235,0.0691
19/01/2015 00:00,0.0888,0.0095,0.0374,0.3844,0.7343,0.2438,0.3294,0.003,0.0203,0.0527
19/01/2015 01:00,0.1035,0.0092,0.0287,0.3966,0.729,0.2371,0.2843,0.0087,0.0176,0.0529
19/01/2015 02:00,0.12,0.0087,0.0245,0.4157,0.7204,0.2273,0.2329,0.016,0.0183,0.0612
19/01/2015 03:00,0.1289,0.008,0.0228,0.3944,0.7093,0.2179,0.1853,0.0227,0.0238,0.0641
19/01/2015 04:00,0.1343,0.0089,0.0204,0.3453,0.6897,0.2063,0.1444,0.0268,0.0354,0.0895
19/01/2015 05:00,0.1297,0.0102,0.0191,0.3117,0.6619,0.1878,0.1007,0.0289,0.057,0.1192
19/01/2015 06:00,0.1156,0.0113,0.0233,0.2881,0.6353,0.1678,0.0583,0.0265,0.0832,0.143
19/01/2015 07:00,0.1034,0.013,0.0355,0.2534,0.6022,0.1436,0.0303,0.0208,0.1107,0.1803
19/01/2015 08:00,0.0904,0.015,0.0525,0.2387,0.4902,0.1176,0.0176,0.0147,0.1379,0.2053
19/01/2015 09:00,0.0656,0.0172,0.069,0.2376,0.2552,0.0911,0.0066,0.0096,0.1678,0.2109
19/01/2015 10:00,0.0412,0.0184,0.0757,0.226,0.176,0.0693,0.0003,0.0052,0.2025,0.2198
19/01/2015 11:00,0.0246,0.0169,0.0714,0.2156,0.2131,0.0616,0.0,0.0012,0.239,0.2254
19/01/2015 12:00,0.0209,0.0144,0.0614,0.2109,0.1502,0.0597,0.0,0.0,0.2767,0.2068
19/01/2015 13:00,0.0253,0.0126,0.056,0.2121,0.1091,0.0611,0.0,0.0,0.3122,0.2127
19/01/2015 14:00,0.0318,0.0138,0.0626,0.2139,0.0896,0.0619,0.0,0.0001,0.3624,0.2353
19/01/2015 15:00,0.0333,0.0175,0.0818,0.1916,0.1053,0.0634,0.0,0.0005,0.4111,0.3235
19/01/2015 16:00,0.0281,0.0216,0.1126,0.1831,0.0916,0.0655,0.0011,0.0008,0.4495,0.4167
19/01/2015 17:00,0.0227,0.0258,0.154,0.1674,0.0633,0.0642,0.0029,0.0005,0.4763,0.4777
19/01/2015 18:00,0.0191,0.0292,0.1888,0.1635,0.0379,0.0598,0.0054,0.0002,0.515,0.5303
19/01/2015 19:00,0.0152,0.0306,0.2045,0.1439,0.0168,0.0537,0.0136,0.0003,0.5781,0.5646
19/01/2015 20:00,0.0092,0.0312,0.2046,0.1421,0.0027,0.0502,0.0374,0.0015,0.6512,0.5736
19/01/2015 21:00,0.0061,0.0326,0.2039,0.1427,0.0001,0.05,0.0873,0.0034,0.699,0.5752
19/01/2015 22:00,0.0041,0.0354,0.2022,0.1439,0.008,0.0519,0.1543,0.0047,0.6832,0.575
19/01/2015 23:00,0.003,0.038,0.1932,0.1565,0.0473,0.0557,0.2081,0.0058,0.7073,0.5838
20/01/2015 00:00,0.0027,0.0392,0.1829,0.1584,0.1169,0.0591,0.2436,0.0067,0.6807,0.6008
20/01/2015 01:00,0.0037,0.0398,0.173,0.1464,0.212,0.0614,0.2686,0.0081,0.6393,0.6254
20/01/2015 02:00,0.0074,0.0411,0.1722,0.1409,0.3184,0.0617,0.2809,0.0104,0.549,0.6577
20/01/2015 03:00,0.0122,0.0415,0.1744,0.1253,0.4245,0.0609,0.2787,0.0141,0.4912,0.6949
20/01/2015 04:00,0.0146,0.0412,0.1886,0.1031,0.5135,0.0568,0.2587,0.0182,0.4584,0.6775
20/01/2015 05:00,0.0136,0.0415,0.2033,0.0928,0.5816,0.0526,0.2576,0.0198,0.4614,0.6963
20/01/2015 06:00,0.0114,0.0412,0.2166,0.0913,0.6049,0.054,0.2609,0.02,0.4837,0.723
20/01/2015 07:00,0.009,0.0404,0.2287,0.0973,0.5747,0.063,0.282,0.0185,0.5106,0.756
20/01/2015 08:00,0.0073,0.0381,0.2381,0.0923,0.4829,0.0809,0.3106,0.0158,0.5388,0.7392
