time,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,SE,SI,SK,BA,RS
13/07/2019 06:00,0.0902,0.1104,0.0002,0.1207,0.1534,0.0944,0.0487,0.0543,0.2069,0.1801,0.1111,0.0926,0.024,0.0055,0.0736,0.0934,0.1181,0.0077,0.1051,0.0085,0.0,0.1234,0.0009,0.2838,0.006,0.0223,0.0549,0.014,0.0324,0.0132,0.0082,0.0004,0.0118,0.0055,0.0
13/07/2019 07:00,0.0838,0.1013,0.0001,0.1302,0.1852,0.0994,0.0565,0.053,0.1952,0.2149,0.1146,0.1035,0.0172,0.0098,0.0647,0.1059,0.1362,0.0066,0.0918,0.0088,0.0,0.1162,0.0002,0.3085,0.0046,0.0207,0.0636,0.0161,0.0389,0.0121,0.0113,0.0085,0.0109,0.0098,0.0
13/07/2019 08:00,0.1156,0.1107,0.0001,0.1297,0.2143,0.1013,0.0638,0.0497,0.1732,0.2293,0.1125,0.1109,0.0155,0.0232,0.0581,0.1016,0.1633,0.0035,0.0905,0.0116,0.0005,0.1154,0.0,0.3222,0.0048,0.0224,0.0737,0.0222,0.0458,0.0131,0.0137,0.0109,0.0068,0.0232,0.0005
13/07/2019 09:00,0.1654,0.1306,0.0002,0.1325,0.2329,0.1005,0.0703,0.0469,0.1707,0.2267,0.1104,0.115,0.022,0.0343,0.0621,0.0946,0.1986,0.0048,0.1097,0.0218,0.0071,0.1188,0.0,0.3314,0.0071,0.0337,0.0865,0.0345,0.058,0.0181,0.0127,0.0065,0.0035,0.0343,0.0071
13/07/2019 10:00,0.2134,0.15,0.0152,0.1433,0.2543,0.0991,0.0783,0.0462,0.1799,0.2203,0.1137,0.1204,0.035,0.0408,0.093,0.0846,0.2448,0.014,0.1411,0.0428,0.0147,0.1344,0.0003,0.3457,0.0107,0.0537,0.1071,0.0519,0.0682,0.0238,0.0105,0.0018,0.0039,0.0408,0.0147
13/07/2019 11:00,0.2418,0.1721,0.0462,0.1558,0.2664,0.1006,0.0888,0.0476,0.1988,0.2189,0.12,0.1267,0.0482,0.0319,0.1321,0.0749,0.2975,0.0342,0.1645,0.0739,0.0189,0.1592,0.0008,0.3679,0.0144,0.0754,0.1275,0.0696,0.0742,0.0266,0.0099,0.0005,0.0075,0.0319,0.0189
13/07/2019 12:00,0.2862,0.1911,0.0818,0.1688,0.2673,0.1036,0.1002,0.0504,0.2207,0.2202,0.1291,0.1304,0.0579,0.028,0.1757,0.0677,0.3504,0.0643,0.1799,0.1041,0.0218,0.1795,0.0012,0.4075,0.0188,0.0928,0.1461,0.08,0.0779,0.0313,0.012,0.0019,0.0183,0.028,0.0218
13/07/2019 13:00,0.3306,0.2085,0.1184,0.1649,0.2644,0.1052,0.1123,0.0532,0.2471,0.2224,0.1405,0.1328,0.077,0.015,0.2283,0.0637,0.3891,0.0971,0.1819,0.1226,0.0218,0.1991,0.002,0.4486,0.0236,0.1026,0.1612,0.0827,0.0862,0.0489,0.0158,0.0049,0.0366,0.015,0.0218
13/07/2019 14:00,0.3514,0.2289,0.1554,0.1551,0.2485,0.1047,0.126,0.055,0.2717,0.2187,0.1542,0.1359,0.1092,0.0128,0.2978,0.0623,0.3902,0.1222,0.1742,0.1305,0.0265,0.2139,0.0031,0.4822,0.0277,0.1068,0.1665,0.0831,0.1135,0.0722,0.0174,0.0065,0.0623,0.0128,0.0265
13/07/2019 15:00,0.31,0.2503,0.1812,0.1462,0.2179,0.1059,0.1378,0.0531,0.2911,0.203,0.1766,0.1415,0.1305,0.0204,0.3254,0.0645,0.3669,0.131,0.1809,0.1271,0.0451,0.2295,0.0031,0.4973,0.0285,0.109,0.163,0.083,0.1884,0.0958,0.0185,0.006,0.0747,0.0204,0.0451
13/07/2019 16:00,0.2612,0.259,0.1896,0.1331,0.1728,0.1084,0.1393,0.0492,0.3026,0.1694,0.2008,0.147,0.1336,0.0343,0.2691,0.069,0.314,0.1267,0.1983,0.116,0.0728,0.2288,0.0018,0.4945,0.0275,0.1104,0.1561,0.0809,0.3019,0.1262,0.0188,0.0055,0.0721,0.0343,0.0728
13/07/2019 17:00,0.3295,0.2438,0.1813,0.1245,0.1209,0.1027,0.1309,0.048,0.3092,0.1387,0.2215,0.1501,0.1252,0.0522,0.2406,0.0722,0.2298,0.1322,0.2018,0.1052,0.087,0.2114,0.0006,0.4774,0.0265,0.1098,0.1457,0.071,0.3216,0.1665,0.0149,0.009,0.0743,0.0522,0.087
13/07/2019 18:00,0.4524,0.2105,0.1761,0.1247,0.1049,0.0995,0.1183,0.0541,0.3299,0.158,0.2258,0.1461,0.1087,0.0907,0.2743,0.0716,0.1543,0.1688,0.1708,0.1071,0.0584,0.1856,0.0044,0.4431,0.0278,0.1009,0.1352,0.0645,0.3001,0.1952,0.0169,0.0127,0.1011,0.0907,0.0584
13/07/2019 19:00,0.4975,0.1819,0.1691,0.1516,0.1376,0.1111,0.1049,0.0566,0.3092,0.2077,0.245,0.1379,0.0905,0.1365,0.3383,0.0695,0.1281,0.196,0.1617,0.1192,0.0536,0.1631,0.0264,0.422,0.0322,0.0868,0.1303,0.0669,0.2389,0.1968,0.0289,0.0258,0.1175,0.1365,0.0536
13/07/2019 20:00,0.4885,0.1684,0.1676,0.1639,0.1613,0.1088,0.0974,0.0504,0.2829,0.2369,0.265,0.1364,0.0901,0.1518,0.3282,0.0757,0.1435,0.1961,0.1757,0.1184,0.055,0.1514,0.0561,0.4122,0.0393,0.0774,0.1285,0.0673,0.1695,0.1906,0.0394,0.0325,0.1348,0.1518,0.055
13/07/2019 21:00,0.499,0.162,0.1754,0.1684,0.1729,0.1015,0.0974,0.04,0.2726,0.2277,0.2477,0.1289,0.0822,0.1508,0.3823,0.0831,0.146,0.1872,0.1773,0.11,0.0569,0.1477,0.0553,0.409,0.0453,0.0707,0.1209,0.07,0.1186,0.1748,0.0394,0.0361,0.1395,0.1508,0.0569
13/07/2019 22:00,0.4943,0.1523,0.1675,0.1602,0.1836,0.0955,0.0999,0.0319,0.2671,0.2077,0.2316,0.115,0.0724,0.1449,0.4078,0.0844,0.151,0.179,0.1769,0.0971,0.0408,0.1523,0.0384,0.3854,0.0413,0.0583,0.1024,0.074,0.0917,0.1594,0.0349,0.032,0.1456,0.1449,0.0408
13/07/2019 23:00,0.4767,0.146,0.152,0.1359,0.1746,0.0895,0.101,0.0285,0.2556,0.1953,0.2183,0.105,0.0717,0.1314,0.4017,0.0854,0.1617,0.171,0.1878,0.0832,0.0115,0.1612,0.0208,0.3578,0.0302,0.0467,0.0795,0.0757,0.0761,0.1445,0.0358,0.0248,0.1567,0.1314,0.0115
14/07/2019 00:00,0.4609,0.1383,0.1358,0.1126,0.1713,0.0869,0.099,0.0303,0.2435,0.1888,0.2044,0.0953,0.0747,0.1244,0.3944,0.083,0.1714,0.1665,0.1909,0.0758,0.0,0.1678,0.0076,0.3318,0.0221,0.0372,0.0685,0.0747,0.067,0.1263,0.0374,0.0181,0.1679,0.1244,0.0
14/07/2019 01:00,0.4502,0.1353,0.1156,0.1013,0.1545,0.0865,0.0994,0.0354,0.2327,0.178,0.1928,0.0875,0.073,0.1141,0.3942,0.0775,0.1777,0.1651,0.1846,0.0769,0.0001,0.1729,0.0006,0.3088,0.0197,0.035,0.0743,0.0739,0.0663,0.11,0.0368,0.0142,0.1774,0.1141,0.0001
14/07/2019 02:00,0.4444,0.1372,0.0981,0.0957,0.1368,0.0829,0.1021,0.0369,0.22,0.1216,0.1875,0.0826,0.073,0.1072,0.3986,0.0726,0.1842,0.1642,0.1816,0.0791,0.0003,0.1715,0.0,0.3138,0.0231,0.0358,0.0837,0.0741,0.069,0.0939,0.0419,0.0125,0.1852,0.1072,0.0003
14/07/2019 03:00,0.4092,0.1428,0.0787,0.0897,0.1171,0.0718,0.0928,0.0291,0.2053,0.0729,0.188,0.0787,0.0723,0.102,0.3784,0.0679,0.1797,0.1154,0.1695,0.0664,0.0024,0.1702,0.0004,0.3193,0.0226,0.0349,0.0834,0.0625,0.0645,0.0671,0.0332,0.0141,0.1733,0.102,0.0024
14/07/2019 04:00,0.3236,0.1161,0.0678,0.0824,0.0893,0.0512,0.0801,0.0251,0.194,0.073,0.1704,0.0736,0.0738,0.0802,0.3283,0.0633,0.1654,0.0594,0.1496,0.0462,0.0376,0.1528,0.0,0.3055,0.0183,0.0347,0.0772,0.0388,0.0599,0.0477,0.0212,0.0196,0.1326,0.0802,0.0376
14/07/2019 05:00,0.3739,0.1395,0.0604,0.0492,0.0972,0.0508,0.0745,0.0269,0.1817,0.1012,0.1469,0.0599,0.0927,0.1137,0.4003,0.0479,0.2076,0.0673,0.1839,0.0402,0.09,0.1519,0.0,0.3089,0.017,0.0346,0.0776,0.041,0.0511,0.0466,0.0189,0.0077,0.1858,0.1137,0.09
14/07/2019 06:00,0.3938,0.1488,0.0446,0.1042,0.1002,0.0436,0.0604,0.027,0.1836,0.1119,0.1768,0.0544,0.113,0.1755,0.4266,0.0332,0.228,0.0665,0.1575,0.034,0.1378,0.1556,0.0001,0.3163,0.0204,0.033,0.0827,0.0503,0.0313,0.0474,0.0151,0.0223,0.2006,0.1755,0.1378
14/07/2019 07:00,0.3743,0.1386,0.0382,0.124,0.095,0.0345,0.0473,0.0242,0.2033,0.1032,0.1833,0.0474,0.1219,0.1607,0.4233,0.028,0.2186,0.0556,0.1358,0.0301,0.1224,0.1454,0.0005,0.3104,0.0231,0.0311,0.083,0.0616,0.0257,0.047,0.0111,0.023,0.1897,0.1607,0.1224
14/07/2019 08:00,0.3464,0.1393,0.0444,0.1163,0.0933,0.0301,0.0395,0.02,0.1927,0.0925,0.194,0.0402,0.1304,0.1265,0.4011,0.0214,0.2108,0.051,0.1387,0.0312,0.0971,0.1371,0.0039,0.2965,0.0257,0.0297,0.0801,0.0706,0.0231,0.0469,0.0077,0.0119,0.1816,0.1265,0.0971
14/07/2019 09:00,0.328,0.1427,0.051,0.106,0.0988,0.029,0.0377,0.0144,0.1818,0.0877,0.2052,0.036,0.1429,0.1005,0.3772,0.0176,0.2066,0.0543,0.1471,0.0366,0.1011,0.1289,0.0131,0.3021,0.0376,0.0328,0.0913,0.0767,0.0234,0.045,0.0055,0.0014,0.1797,0.1005,0.1011
14/07/2019 10:00,0.3182,0.1488,0.0447,0.0999,0.1068,0.0303,0.038,0.0128,0.1793,0.0902,0.2174,0.0338,0.1655,0.0866,0.3554,0.0153,0.1982,0.0669,0.1572,0.0456,0.1461,0.127,0.0292,0.3341,0.0524,0.039,0.1099,0.0831,0.0258,0.0425,0.0055,0.0,0.1855,0.0866,0.1461
14/07/2019 11:00,0.3171,0.1608,0.0318,0.0969,0.1127,0.0336,0.0418,0.0171,0.1851,0.0976,0.2348,0.0331,0.1881,0.0819,0.3425,0.0134,0.1887,0.0895,0.1667,0.058,0.2323,0.133,0.0486,0.3765,0.0662,0.0459,0.1387,0.0936,0.034,0.0378,0.0092,0.0,0.1998,0.0819,0.2323
14/07/2019 12:00,0.3255,0.1748,0.0182,0.1055,0.1188,0.0375,0.0505,0.0271,0.2015,0.1037,0.2571,0.0337,0.2265,0.0829,0.3399,0.0116,0.1846,0.1186,0.1835,0.0723,0.3381,0.1423,0.0618,0.4201,0.0795,0.052,0.1643,0.1079,0.0581,0.0287,0.0162,0.0028,0.2188,0.0829,0.3381
14/07/2019 13:00,0.342,0.1879,0.0082,0.1366,0.1243,0.0417,0.0622,0.0409,0.2211,0.1031,0.2812,0.0355,0.265,0.0856,0.3497,0.0106,0.1641,0.1428,0.1959,0.0902,0.4244,0.1504,0.0696,0.4597,0.0852,0.0559,0.1733,0.1223,0.1095,0.0194,0.0233,0.0034,0.2384,0.0856,0.4244
14/07/2019 14:00,0.3526,0.2004,0.0056,0.1863,0.1277,0.046,0.0736,0.0546,0.2404,0.0947,0.303,0.0386,0.2877,0.0875,0.3663,0.0106,0.1439,0.1525,0.2066,0.1121,0.4945,0.1597,0.0758,0.4814,0.0946,0.0573,0.1863,0.1343,0.1805,0.0151,0.0264,0.0011,0.2418,0.0875,0.4945
14/07/2019 15:00,0.3642,0.2134,0.0054,0.2571,0.1289,0.0518,0.0836,0.0586,0.2549,0.0776,0.3229,0.042,0.2907,0.0918,0.3885,0.0115,0.1291,0.1491,0.2225,0.1328,0.502,0.1667,0.0748,0.4868,0.0984,0.054,0.1872,0.1417,0.2656,0.0131,0.025,0.0,0.2323,0.0918,0.502
14/07/2019 16:00,0.3612,0.2239,0.012,0.3297,0.1264,0.0599,0.0941,0.0514,0.2644,0.0604,0.3424,0.0453,0.2762,0.0983,0.4096,0.0132,0.1231,0.1375,0.2353,0.1364,0.4332,0.1688,0.07,0.4917,0.1004,0.0503,0.181,0.1382,0.3331,0.0098,0.0253,0.0,0.2118,0.0983,0.4332
14/07/2019 17:00,0.2613,0.2196,0.0269,0.3407,0.1134,0.0657,0.1003,0.0411,0.2686,0.0607,0.356,0.0486,0.2266,0.0986,0.3385,0.0163,0.1105,0.1351,0.2396,0.1153,0.3268,0.1677,0.0592,0.4962,0.101,0.0515,0.1825,0.126,0.3513,0.0154,0.0225,0.0011,0.1424,0.0986,0.3268
14/07/2019 18:00,0.235,0.1927,0.0472,0.3522,0.1224,0.0685,0.1076,0.0326,0.2597,0.0865,0.3389,0.0508,0.1825,0.1246,0.334,0.0221,0.0945,0.167,0.2311,0.0952,0.2855,0.159,0.0543,0.4977,0.1024,0.0543,0.1746,0.1367,0.3315,0.0319,0.03,0.0174,0.1043,0.1246,0.2855
14/07/2019 19:00,0.2647,0.186,0.069,0.3626,0.1593,0.0782,0.1145,0.0268,0.2469,0.1026,0.3244,0.0515,0.1488,0.1441,0.3513,0.0318,0.0778,0.1899,0.2029,0.0867,0.2172,0.1366,0.062,0.4915,0.0965,0.0551,0.1551,0.1557,0.2758,0.0491,0.0526,0.051,0.1186,0.1441,0.2172
14/07/2019 20:00,0.2678,0.1886,0.0952,0.3524,0.1699,0.0845,0.1247,0.0218,0.2476,0.0947,0.3312,0.0554,0.1169,0.1398,0.3281,0.0483,0.0645,0.1767,0.1825,0.0746,0.1732,0.1111,0.071,0.4758,0.0914,0.0566,0.1472,0.1481,0.2485,0.0639,0.0698,0.0852,0.1211,0.1398,0.1732
14/07/2019 21:00,0.2666,0.1801,0.1282,0.3435,0.1687,0.08,0.1316,0.0189,0.2339,0.0892,0.3176,0.0539,0.0935,0.1359,0.3055,0.0631,0.0645,0.1593,0.1837,0.0625,0.1678,0.0964,0.0641,0.4606,0.0973,0.0591,0.1553,0.1298,0.2056,0.0711,0.0765,0.1123,0.1239,0.1359,0.1678
14/07/2019 22:00,0.2661,0.1784,0.1828,0.3069,0.1599,0.0752,0.1353,0.0198,0.2243,0.0849,0.3027,0.0482,0.076,0.1394,0.288,0.0717,0.0665,0.1466,0.1793,0.049,0.1713,0.0944,0.0491,0.4648,0.1074,0.0553,0.162,0.1096,0.1828,0.0721,0.0802,0.12,0.1249,0.1394,0.1713
14/07/2019 23:00,0.267,0.1725,0.2296,0.2987,0.1494,0.0716,0.1349,0.0247,0.2131,0.076,0.2847,0.0428,0.0628,0.138,0.2707,0.0749,0.0766,0.1372,0.1758,0.035,0.1767,0.0946,0.0316,0.4883,0.1141,0.0475,0.1691,0.092,0.1703,0.0777,0.0822,0.1252,0.126,0.138,0.1767
15/07/2019 00:00,0.2687,0.1673,0.2339,0.2769,0.1361,0.0673,0.1349,0.0322,0.21,0.0633,0.2669,0.0372,0.0582,0.1274,0.2579,0.0727,0.0878,0.1275,0.1778,0.0246,0.1785,0.0921,0.018,0.4947,0.1052,0.0369,0.1689,0.0774,0.158,0.086,0.0856,0.1292,0.1288,0.1274,0.1785
15/07/2019 01:00,0.2737,0.1525,0.2177,0.2109,0.1205,0.0645,0.1448,0.0404,0.2084,0.0532,0.2513,0.0321,0.0615,0.1231,0.2477,0.0682,0.0876,0.1136,0.1774,0.0187,0.159,0.0887,0.0084,0.4827,0.1023,0.0276,0.1679,0.067,0.1554,0.0953,0.0917,0.1209,0.1284,0.1231,0.159
15/07/2019 02:00,0.2854,0.1338,0.2076,0.1693,0.1041,0.0628,0.1555,0.0464,0.2055,0.0431,0.2391,0.0286,0.0679,0.1279,0.244,0.0642,0.0778,0.0967,0.1746,0.0151,0.1505,0.0876,0.0077,0.4764,0.0962,0.0224,0.1675,0.0612,0.161,0.1035,0.0979,0.1036,0.1243,0.1279,0.1505
15/07/2019 03:00,0.2656,0.1128,0.1905,0.1541,0.088,0.0578,0.1636,0.0431,0.1977,0.0307,0.2258,0.028,0.0695,0.1364,0.2329,0.0583,0.087,0.0632,0.157,0.0087,0.1219,0.0871,0.0216,0.4585,0.077,0.0189,0.1568,0.056,0.1682,0.0887,0.075,0.1014,0.1171,0.1364,0.1219
15/07/2019 04:00,0.1477,0.0769,0.1645,0.1786,0.0549,0.0472,0.1738,0.0357,0.189,0.0239,0.1961,0.0294,0.0742,0.1291,0.1297,0.0543,0.0795,0.022,0.1089,0.0041,0.1,0.0823,0.0515,0.488,0.059,0.0153,0.1505,0.0348,0.1648,0.052,0.0583,0.0854,0.0587,0.1291,0.1
15/07/2019 05:00,0.1393,0.0553,0.1582,0.203,0.051,0.0514,0.1884,0.0287,0.163,0.0329,0.1459,0.0278,0.0944,0.1244,0.117,0.0457,0.08,0.024,0.1039,0.0039,0.1321,0.0785,0.1227,0.5002,0.0539,0.0125,0.1625,0.034,0.1544,0.0496,0.0764,0.0661,0.0651,0.1244,0.1321
15/07/2019 06:00,0.1456,0.0499,0.1455,0.2214,0.0468,0.0545,0.198,0.0218,0.1359,0.0421,0.1853,0.0246,0.0588,0.1919,0.1365,0.0268,0.0889,0.0219,0.0996,0.0076,0.0401,0.0738,0.1552,0.5293,0.0534,0.0124,0.173,0.0404,0.1278,0.0542,0.0927,0.1292,0.0962,0.1919,0.0401
15/07/2019 07:00,0.1268,0.0408,0.1269,0.2738,0.0438,0.0613,0.2027,0.02,0.1456,0.0472,0.1815,0.0243,0.0262,0.1813,0.1352,0.0254,0.0956,0.0157,0.0876,0.0187,0.0071,0.0675,0.156,0.5456,0.0555,0.0129,0.1774,0.0402,0.1022,0.0552,0.1055,0.1907,0.0707,0.1813,0.0071
15/07/2019 08:00,0.1245,0.0415,0.111,0.3299,0.0435,0.0728,0.2082,0.0264,0.1509,0.0483,0.1775,0.0267,0.0107,0.1532,0.1429,0.0269,0.1046,0.013,0.0869,0.0433,0.0167,0.067,0.1395,0.5622,0.0599,0.0148,0.1804,0.041,0.0848,0.0558,0.1187,0.2084,0.0684,0.1532,0.0167
15/07/2019 09:00,0.1258,0.0475,0.081,0.3383,0.0435,0.0833,0.2089,0.0362,0.1547,0.0473,0.1748,0.0292,0.0123,0.1175,0.1464,0.0329,0.1181,0.0158,0.0884,0.0817,0.0147,0.072,0.1178,0.5598,0.0661,0.0198,0.1896,0.0446,0.0848,0.052,0.142,0.1966,0.071,0.1175,0.0147
15/07/2019 10:00,0.1236,0.055,0.0442,0.313,0.0443,0.0933,0.2054,0.0445,0.1607,0.0422,0.1747,0.0314,0.0201,0.0773,0.14,0.0481,0.1309,0.023,0.0883,0.1264,0.0157,0.0839,0.1049,0.5579,0.0735,0.03,0.1955,0.0512,0.0942,0.0367,0.1725,0.1656,0.0747,0.0773,0.0157
15/07/2019 11:00,0.1199,0.0656,0.019,0.2962,0.0481,0.1054,0.2005,0.0533,0.1731,0.0384,0.1784,0.0341,0.0195,0.0497,0.131,0.071,0.1451,0.0353,0.0855,0.174,0.017,0.1038,0.1029,0.5507,0.0815,0.0405,0.1968,0.0607,0.1142,0.0236,0.2081,0.1389,0.0801,0.0497,0.017
15/07/2019 12:00,0.1221,0.0787,0.008,0.3041,0.052,0.1189,0.1991,0.0636,0.1909,0.0416,0.185,0.037,0.0237,0.0425,0.1313,0.0945,0.1593,0.0522,0.0822,0.2111,0.016,0.1275,0.1006,0.5344,0.0927,0.0472,0.1985,0.0694,0.1352,0.0205,0.2356,0.127,0.0864,0.0425,0.016
15/07/2019 13:00,0.132,0.092,0.0039,0.3219,0.0552,0.1321,0.2049,0.075,0.2107,0.051,0.1926,0.0393,0.0221,0.0446,0.1443,0.1112,0.1766,0.0659,0.0854,0.2291,0.0162,0.1495,0.0837,0.5177,0.1044,0.0493,0.1922,0.0786,0.1596,0.0244,0.243,0.1163,0.0918,0.0446,0.0162
15/07/2019 14:00,0.1476,0.1032,0.0049,0.332,0.0585,0.1442,0.2074,0.0839,0.228,0.0638,0.1994,0.0406,0.0267,0.0503,0.1581,0.1192,0.1939,0.0756,0.0937,0.2414,0.0037,0.1669,0.0548,0.5068,0.1119,0.0452,0.178,0.0879,0.191,0.0343,0.2325,0.1076,0.0987,0.0503,0.0037
15/07/2019 15:00,0.1594,0.1114,0.0055,0.3273,0.0621,0.1575,0.1987,0.0888,0.2431,0.0816,0.2023,0.0418,0.0262,0.058,0.1652,0.1153,0.2069,0.0802,0.0995,0.2528,0.0031,0.1769,0.0218,0.4916,0.1172,0.0385,0.1614,0.0948,0.2239,0.0569,0.1989,0.0861,0.1034,0.058,0.0031
15/07/2019 16:00,0.1715,0.1176,0.0052,0.3011,0.0658,0.1713,0.1849,0.0942,0.2501,0.1041,0.1981,0.0434,0.0298,0.065,0.1681,0.0978,0.2173,0.0769,0.1038,0.2569,0.0019,0.1812,0.0032,0.4678,0.1214,0.0341,0.1467,0.0991,0.2539,0.0866,0.1489,0.0585,0.1076,0.065,0.0019
15/07/2019 17:00,0.1712,0.1194,0.0099,0.2585,0.0673,0.1778,0.1687,0.1003,0.2481,0.1397,0.1883,0.0461,0.0331,0.0867,0.164,0.0739,0.2176,0.0721,0.1077,0.2289,0.0013,0.1758,0.0011,0.4239,0.1293,0.0341,0.1395,0.1007,0.2883,0.1223,0.1104,0.0509,0.0932,0.0867,0.0013
