AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,RS,SE,SI,SK,BA,time,hour,dayofweek,month
8104.633333,10317.08,4221.0,7702.04,8306.99,62082.665,4222.82,993.1,30678.0,8866.0,48474.0,22250.66667,7113.8,2471.0,6117.0125,3654.09,43858,1635.36,510.9625,949.0,806.0,13322.9,3650.89,3733.85,2617.49,1816.65,1571.82,22744.56,6107.8,7563.0,4758.0,15312.0,1743.74,3656.0,1242.64,13/06/2019 14:00,14,3,6
8178.641667,10411.485,4279.0,6955.62,8175.07,61668.105,4332.12,977.9,30693.0,8894.9,48188.0,3731.166667,7104.44,2448.0,6122.5675,3696.745,43191,1583.72,483.6375,921.0,776.0,13706.9075,3555.79,3731.95,2620.05,1841.61,1613.52,22392.23,6116.4,7418.0,4736.0,15209.0,1737.64,3578.0,1011.83,13/06/2019 15:00,15,3,6
8150.258333,10472.9275,4293.0,6228.06,7899.64,60860.1225,4203.87,956.4,30379.0,8984.6,49004.0,3488.333333,6985.55,2417.0,6101.9325,3776.01,42311,1533.32,501.7875,902.0,757.0,13704.1225,3424.63,3623.35,2561.88,1803.08,1561.99,21877.6,6072.7,7369.0,4645.0,14678.0,1751.34,3548.0,794.67,13/06/2019 16:00,16,3,6
7840.4,10102.13,4244.0,6210.4,7803.05,59936.89,3954.65,952.8,30208.0,8887.5,49393.0,2648.0,6897.04,2393.0,6107.515,3760.34,41849,1488.52,543.57,887.0,750.0,13602.47,3336.96,3639.27,2620.87,1804.46,1555.42,21845.2,6043.2,7369.0,4573.0,14408.0,1785.43,3553.0,804.84,13/06/2019 17:00,17,3,6
7470.366667,9771.4375,4312.0,5996.07,7589.71,57272.9575,3737.17,934.9,30339.0,8449.3,47111.0,1879.666667,7014.16,2369.0,6023.8375,3602.505,40741,1438.29,537.66,853.0,791.0,13410.005,3316.9,3453.58,2610.2,1836.23,1557.6,21704.43,6129.2,7570.0,4752.0,14213.0,1759.92,3556.0,764.79,13/06/2019 18:00,18,3,6
7314.291667,9448.4675,4216.0,5762.13,7444.71,54761.0975,3565.35,894.7,30229.0,8439.5,45593.0,1360.166667,6685.07,2453.0,6004.965,3476.925,39942,1402.85,555.655,807.0,782.0,13030.5425,3220.95,3475.71,2538.48,1826.73,1520.49,21260.59,6133.2,7350.0,4925.0,13655.0,1708.57,3477.0,1095.48,13/06/2019 19:00,19,3,6
7002.041667,9842.825,3850.0,5693.98,7206.67,53507.1475,3394.81,839.0,29368.0,8323.3,47741.0,1194.166667,6411.09,2352.0,5644.1675,3367.755,36914,1294.09,544.6525,750.0,799.0,12689.515,3128.64,3460.8,2513.92,1834.73,1483.77,20227.25,6258.6,6681.0,4737.0,13274.0,1630.45,3259.0,1200.47,13/06/2019 20:00,20,3,6
6357.2,9330.72,3468.0,5760.27,6765.57,50231.1,3194.77,773.6,27138.0,7876.5,48830.0,16122.0,5893.69,2077.0,5343.1725,3246.965,33786,1196.93,522.4625,669.0,747.0,12175.9575,3015.94,3309.73,2571.55,1785.04,1463.75,18618.28,6010.4,6183.0,4363.0,12622.0,1512.95,3054.0,1084.78,13/06/2019 21:00,21,3,6
6036.025,8744.1825,3164.0,5462.81,6393.78,47283.3275,2980.84,733.6,25997.0,7570.9,45201.0,29818.83333,5487.49,1795.0,4952.8225,2982.37,30909,1124.2,524.265,632.0,655.0,11486.7075,2779.01,3187.22,2540.12,1765.47,1431.5,17560.99,5540.0,5842.0,3888.0,11983.0,1409.54,2939.0,1062.52,13/06/2019 22:00,22,3,6
5681.775,8342.025,3037.0,5420.21,6306.71,45635.475,2853.1,714.7,24756.0,7373.8,42291.0,26502.16667,5218.85,1649.0,4686.52,2725.38,28984,1086.31,497.8975,609.0,580.0,10919.715,2600.59,3126.07,2522.53,1724.19,1387.84,16844.91,5143.5,5691.0,3391.0,11353.0,1355.51,2805.0,902.76,13/06/2019 23:00,23,3,6
5547.0,8173.145,2975.0,6193.2,6062.43,44544.1525,2853.16,699.7,23818.0,7278.0,40682.0,25770.16667,5055.98,1575.0,4478.8725,2551.32,27711,1079.1,462.03,590.0,528.0,10590.5325,2527.0,3104.77,2431.67,1669.28,1377.23,16426.15,4894.2,5658.0,3121.0,11143.0,1302.29,2708.0,835.65,14/06/2019 00:00,0,4,6
5452.866667,8157.88,3011.0,6198.03,5969.73,44755.8,2843.93,667.3,23486.0,7206.6,38314.0,25223.66667,4982.52,1550.0,4421.4875,2421.905,27208,1072.3,439.69,568.0,500.0,10492.0325,2508.73,3046.87,2359.75,1657.16,1360.96,16404.3,4716.0,5664.0,2997.0,10746.0,1288.74,2725.0,770.65,14/06/2019 01:00,1,4,6
5510.816667,8014.03,3087.0,6214.66,5959.83,45129.11,2874.74,688.5,23417.0,7453.7,37559.0,24405.33333,5017.91,1550.0,4412.2225,2360.425,27017,1103.49,426.5775,597.0,487.0,10494.2575,2442.85,3043.7,2413.35,1692.77,1359.09,16069.44,4627.6,5646.0,2974.0,10769.0,1297.15,2722.0,777.43,14/06/2019 02:00,2,4,6
6029.925,8418.025,3397.0,6126.11,6196.13,47588.4175,3022.11,784.6,23733.0,8189.0,39002.0,23881.0,5146.0,1557.0,4602.5775,2355.47,27089,1272.25,414.2225,699.0,488.0,10539.5525,2544.48,3121.54,2464.3,1730.25,1422.18,16512.04,4646.7,5985.0,3071.0,11407.0,1347.57,2846.0,851.86,14/06/2019 03:00,3,4,6
7145.575,9270.9825,3760.0,5951.87,7242.63,54756.4075,3548.28,915.4,25279.0,8652.6,42543.0,24366.33333,5773.39,1844.0,5246.585,2352.975,29979,1450.89,390.315,814.0,507.0,11401.6,2904.17,3305.38,2551.63,1818.47,1504.95,19015.09,4664.7,6726.0,3546.0,12968.0,1583.75,3235.0,1007.52,14/06/2019 04:00,4,4,6
7961.433333,10180.8275,4103.0,5617.62,7890.74,60270.66,4101.2,1022.4,27648.0,8938.2,47571.0,29753.33333,6454.29,2140.0,5640.5025,2590.035,35062,1584.73,393.4425,922.0,553.0,12706.955,3330.95,3552.77,2689.6,1901.06,1630.6,21364.15,4758.8,7267.0,4066.0,14447.0,1674.08,3468.0,1126.18,14/06/2019 05:00,5,4,6
8254.633333,10684.5775,4296.0,6169.84,8234.05,63892.725,4334.82,1064.3,29500.0,9061.7,50631.0,35085.16667,6992.86,2308.0,5753.4725,3071.91,39657,1654.68,412.8425,971.0,613.0,13642.6475,3443.72,3668.92,2723.3,1911.36,1642.38,22495.68,5327.6,7460.0,4393.0,14888.0,1737.41,3556.0,951.26,14/06/2019 06:00,6,4,6
8325.625,10737.245,4329.0,6574.05,8431.85,64963.8,4404.66,1072.4,30601.0,9113.0,52004.0,38847.33333,7379.84,2402.0,5833.6675,3521.96,41652,1662.71,468.8275,975.0,677.0,14156.77,3515.97,3595.48,2806.07,1951.02,1620.6,23030.78,6078.5,7569.0,4560.0,14882.0,1701.86,3632.0,1112.21,14/06/2019 07:00,7,4,6
8427.733333,10701.4175,4403.0,6659.28,8448.87,66450.8625,4473.98,1076.3,31329.0,9051.1,52599.0,39717.66667,7673.2,2441.0,5904.3575,3688.71,42432,1678.77,529.51,974.0,709.0,14238.1625,3545.05,3666.84,2739.43,1952.89,1648.11,23074.55,6322.5,7662.0,4627.0,14965.0,1736.28,3662.0,1014.15,14/06/2019 08:00,8,4,6
8435.025,10656.06,4394.0,6834.02,8556.66,67599.77,4456.92,1058.2,31714.0,9139.6,53323.0,40746.5,7904.91,2538.0,5973.4425,3706.87,42823,1677.44,561.2525,944.0,741.0,13794.5275,3491.67,3682.59,2751.13,1922.72,1636.42,23532.25,6340.9,7729.0,4741.0,15236.0,1777.14,3689.0,924.6,14/06/2019 09:00,9,4,6
8277.583333,10464.4925,4444.0,7083.22,8655.98,66874.7775,4341.45,1070.9,32260.0,9089.6,53853.0,40902.5,8002.48,2598.0,6098.8125,3721.94,41314,1702.45,574.98,959.0,756.0,13110.44,3529.35,3676.86,2774.09,1921.04,1647.9,23622.34,6454.4,7821.0,4806.0,14861.0,1812.17,3719.0,992.04,14/06/2019 10:00,10,4,6
8188.85,10305.12,4434.0,6755.64,8513.77,65483.525,4245.2,1051.1,32141.0,9012.2,52521.0,40684.16667,7861.98,2587.0,6087.1075,3741.605,41510,1668.43,584.5275,951.0,782.0,12782.93,3486.2,3613.57,2755.03,1892.68,1645.46,23526.41,6304.7,7736.0,4802.0,14537.0,1766.81,3715.0,983.88,14/06/2019 11:00,11,4,6
8048.766667,10042.275,4430.0,6756.04,8346.85,64685.305,4089.16,1034.6,31261.0,8938.8,51347.0,39573.5,7586.94,2533.0,6062.345,3703.96,42502,1640.55,572.72,931.0,848.0,12694.38,3462.3,3542.05,2722.65,1843.43,1620.98,23208.69,6352.8,7673.0,4718.0,14270.0,1736.06,3682.0,1196.94,14/06/2019 12:00,12,4,6
7972.833333,9965.7475,4347.0,6617.16,8306.08,63697.395,3954.49,1000.8,30454.0,8912.7,49831.0,38491.66667,7408.92,2490.0,6099.8625,3636.655,43085,1610.05,548.1125,913.0,813.0,12728.9975,3384.56,3484.76,2711.15,1859.48,1608.3,23071.7,6451.2,7646.0,4683.0,14068.0,1660.32,3650.0,1438.92,14/06/2019 13:00,13,4,6
8001.208333,9841.315,4230.0,6426.99,8190.13,62102.42,3977.26,963.6,30336.0,8878.0,48215.0,36968.5,7397.71,2464.0,6105.2725,3645.015,42932,1570.86,535.715,886.0,742.0,12676.625,3368.8,3470.01,2663.56,1820.38,1582.74,22725.44,6415.8,7588.0,4655.0,13709.0,1686.51,3599.0,1438.99,14/06/2019 14:00,14,4,6
8070.075,10001.2475,4227.0,6251.68,7984.57,61534.93,4100.17,941.3,30185.0,8824.5,47812.0,37399.16667,7333.72,2461.0,6106.3575,3651.23,42296,1527.8,533.6175,870.0,724.0,13046.6325,3254.05,3487.98,2627.69,1858.29,1552.11,22398.11,6329.9,7556.0,4579.0,13672.0,1707.2,3526.0,1421.98,14/06/2019 15:00,15,4,6
7993.45,9960.985,4238.0,6107.56,7684.08,60694.27,3998.79,922.8,29775.0,8799.3,48375.0,37172.83333,7170.56,2427.0,6056.3625,3691.78,41080,1494.89,537.2725,838.0,698.0,13091.62,3133.94,3428.18,2598.0,1876.2,1572.54,21927.93,6148.4,7469.0,4502.0,13366.0,1685.67,3474.0,1348.09,14/06/2019 16:00,16,4,6
7546.1,9721.6825,4186.0,6135.16,7525.77,59857.38,3727.39,895.3,29529.0,8670.2,48107.0,36761.33333,7109.8,2434.0,5983.365,3685.87,40746,1464.07,550.4975,821.0,704.0,13052.1825,3049.83,3378.72,2573.91,1897.18,1540.08,21838.78,6061.0,7445.0,4440.0,13069.0,1737.37,3438.0,1303.41,14/06/2019 17:00,17,4,6
7262.25,9510.3875,4236.0,5992.59,7250.74,57357.5475,3493.2,861.6,29245.0,8300.8,45964.0,36088.33333,7157.15,2410.0,5787.89,3536.31,39547,1414.82,570.965,787.0,718.0,12893.28,3014.82,3343.72,2524.68,1873.29,1522.65,21611.03,6143.6,7594.0,4569.0,12624.0,1711.05,3452.0,1231.27,14/06/2019 18:00,18,4,6
7062.316667,9151.11,4100.0,5779.77,7127.59,54875.955,3316.13,825.4,29179.0,8295.8,44842.0,34853.5,6794.12,2481.0,5768.98,3405.505,38535,1378.71,576.275,768.0,754.0,12549.065,2957.69,3333.21,2514.88,1821.65,1500.76,21291.18,6088.5,7319.0,4747.0,12299.0,1696.11,3385.0,1169.91,14/06/2019 19:00,19,4,6
6852.066667,9317.92,3841.0,5730.84,6804.78,53062.51,3149.31,792.9,28591.0,8141.5,47206.0,34161.66667,6519.12,2375.0,5472.0525,3263.0,35732,1306.18,556.125,745.0,764.0,12481.51,2892.93,3265.45,2489.27,1815.51,1485.7,20369.56,6164.0,6642.0,4572.0,12050.0,1578.42,3186.0,1309.78,14/06/2019 20:00,20,4,6
6294.808333,9109.0525,3471.0,5747.01,6417.96,49392.7175,3019.44,741.9,26712.0,7690.6,48228.0,32700.5,6008.74,2122.0,5219.08,3146.005,32782,1193.52,531.63,668.0,736.0,12087.265,2815.57,3261.3,2468.18,1751.68,1461.03,19037.41,5866.5,6125.0,4268.0,11801.0,1458.74,3006.0,1199.23,14/06/2019 21:00,21,4,6
5869.916667,8486.7125,3193.0,5494.53,5907.79,46098.09,2732.62,686.5,25744.0,7359.2,44417.0,29748.5,5563.82,1842.0,4873.2425,2975.515,29911,1137.7,528.24,608.0,639.0,11371.1425,2503.69,3250.18,2451.45,1733.33,1451.01,17725.95,5443.1,5822.0,3875.0,11039.0,1281.58,2860.0,1057.25,14/06/2019 22:00,22,4,6
5530.425,8100.6975,3057.0,5560.93,5716.27,43997.4825,2606.29,660.4,24187.0,7211.9,41188.0,26847.0,5269.58,1673.0,4580.8075,2760.58,28005,1102.2,497.05,580.0,557.0,10781.6375,2441.51,3208.22,2397.7,1709.97,1390.64,16784.54,5071.8,5685.0,3409.0,10735.0,1275.09,2707.0,965.82,14/06/2019 23:00,23,4,6
5327.175,7839.6175,2983.0,5746.55,5594.71,42534.415,2545.8,645.5,23123.0,7038.7,39170.0,25210.83333,5092.3,1583.0,4364.9975,2572.1,26923,1079.02,466.685,560.0,508.0,10445.7,2404.19,3177.5,2357.99,1669.36,1364.53,16330.94,4802.9,5596.0,3137.0,10489.0,1220.95,2635.0,908.73,15/06/2019 00:00,0,5,6
5167.608333,7690.8775,2974.0,6153.35,5566.48,42274.8575,2510.27,612.6,22698.0,6925.4,36491.0,23967.66667,4984.94,1556.0,4263.9675,2441.32,26305,1037.95,438.055,533.0,501.0,10288.705,2360.99,3143.14,2354.1,1648.06,1377.34,16033.59,4643.2,5587.0,2999.0,10236.0,1219.16,2620.0,886.08,15/06/2019 01:00,1,5,6
5140.616667,7450.77,2967.0,6213.34,5478.0,41801.2525,2455.4,613.5,22317.0,6944.3,35250.0,23003.16667,4938.04,1546.0,4193.825,2360.9,26103,1029.27,426.15,538.0,490.0,10248.5575,2281.44,3105.78,2308.51,1641.23,1364.63,15608.31,4519.3,5470.0,2911.0,10022.0,1221.31,2579.0,753.16,15/06/2019 02:00,2,5,6
5319.408333,7400.2775,3107.0,5930.87,5335.92,40771.895,2510.47,649.9,22046.0,7190.0,35041.0,22179.66667,4896.33,1511.0,4212.585,2334.905,25628,1097.97,424.03,579.0,483.0,10193.915,2259.82,3047.52,2330.24,1657.28,1377.86,15408.4,4468.3,5325.0,2969.0,10033.0,1224.9,2553.0,754.67,15/06/2019 03:00,3,5,6
5745.166667,7676.1575,3363.0,5889.44,5658.4,43667.8425,2692.87,704.0,21985.0,7468.9,35557.0,22309.16667,5292.36,1688.0,4494.595,2293.105,26997,1202.65,413.1875,650.0,513.0,10512.8925,2298.22,3081.32,2375.31,1634.48,1386.04,16637.01,4366.8,5913.0,3234.0,10473.0,1328.2,2706.0,850.96,15/06/2019 04:00,4,5,6
6302.916667,8251.705,3640.0,6025.62,6142.49,48052.1975,2997.66,769.4,22588.0,7710.4,37360.0,25871.66667,5853.74,1923.0,4868.5075,2365.655,30418,1307.59,410.1925,727.0,553.0,11071.635,2417.82,3183.58,2420.34,1698.3,1406.11,18086.19,4253.5,6357.0,3703.0,11108.0,1425.3,2893.0,1080.2,15/06/2019 05:00,5,5,6
6777.016667,8737.1825,3827.0,6114.8,6596.73,50793.3775,3301.94,812.5,24406.0,7874.7,40203.0,29081.0,6386.31,2112.0,5073.8525,2597.63,33515,1393.66,393.2475,784.0,618.0,11788.0825,2618.94,3349.62,2517.35,1838.45,1467.95,19505.74,4506.5,6598.0,4048.0,11987.0,1488.51,3089.0,1053.56,15/06/2019 06:00,6,5,6
7026.55,9211.3175,3891.0,6480.45,6927.89,54299.4225,3528.71,828.6,26410.0,8005.7,43026.0,32234.33333,6764.4,2241.0,5255.425,2944.515,35601,1435.33,379.4875,812.0,671.0,12392.39,2828.02,3434.39,2592.82,1839.59,1496.18,20380.21,4833.5,6744.0,4356.0,12535.0,1514.48,3227.0,1086.17,15/06/2019 07:00,7,5,6
7154.816667,9403.025,3924.0,6480.85,7167.67,56826.33,3663.07,819.2,27951.0,8125.0,44235.0,33968.66667,7122.41,2318.0,5355.14,3217.52,36248,1441.96,427.635,810.0,706.0,12476.7175,2934.61,3413.07,2546.36,1870.53,1541.49,20649.5,5200.2,6850.0,4467.0,12716.0,1520.5,3295.0,1078.39,15/06/2019 08:00,8,5,6
7279.158333,9448.935,3945.0,6814.1,7294.02,57716.1975,3624.48,808.4,28428.0,8114.9,44985.0,34861.16667,7385.66,2400.0,5423.7725,3334.375,36025,1437.18,466.575,804.0,728.0,12227.0425,2928.77,3344.92,2575.65,1832.65,1520.47,20899.84,5390.0,6861.0,4584.0,12557.0,1570.41,3368.0,1045.04,15/06/2019 09:00,9,5,6
7043.133333,9310.615,3974.0,7120.7,7189.33,56111.82,3577.26,805.0,28772.0,8066.8,46762.0,34809.83333,7515.77,2438.0,5412.3325,3364.515,34726,1427.01,464.855,800.0,758.0,11972.9725,2915.74,3399.95,2569.99,1762.57,1488.9,20640.5,5512.3,6931.0,4660.0,12581.0,1569.21,3295.0,1102.86,15/06/2019 10:00,10,5,6
6899.516667,9061.3325,3897.0,7305.28,7131.77,54439.1225,3594.75,792.3,28888.0,7955.6,45680.0,34704.33333,7367.16,2399.0,5319.875,3340.915,34132,1392.91,458.985,787.0,785.0,11751.1325,2854.48,3448.22,2574.5,1722.54,1516.96,20315.63,5536.8,6878.0,4678.0,12760.0,1539.02,3226.0,1114.74,15/06/2019 11:00,11,5,6
6730.383333,8806.33,3876.0,7141.43,7019.67,52023.0625,3541.24,787.7,28055.0,7962.8,43985.0,34082.66667,7102.14,2323.0,5279.9425,3291.925,33293,1374.8,451.915,772.0,858.0,11479.145,2831.76,3435.77,2515.6,1764.17,1482.49,19900.88,5424.8,6815.0,4609.0,12621.0,1442.23,3171.0,1129.76,15/06/2019 12:00,12,5,6
6687.991667,8750.47,3890.0,7107.64,6960.23,51382.5125,3498.35,776.8,26798.0,8035.3,42520.0,33853.0,6936.75,2277.0,5301.28,3180.935,33271,1363.44,411.8225,761.0,829.0,11199.1475,2840.04,3468.02,2468.54,1783.09,1478.26,19661.24,5348.7,6799.0,4532.0,12349.0,1446.01,3118.0,1144.71,15/06/2019 13:00,13,5,6
6660.675,8635.8125,3934.0,7068.91,6893.83,51778.7375,3492.82,780.3,26093.0,8066.7,41189.0,33088.16667,6913.25,2269.0,5352.9425,3121.13,34046,1357.69,402.285,756.0,772.0,11054.305,2837.85,3513.77,2455.71,1710.51,1447.62,19557.08,5236.0,6696.0,4463.0,12066.0,1402.75,3105.0,1098.28,15/06/2019 14:00,14,5,6
6745.05,8766.8475,3972.0,7169.05,6624.43,51980.915,3720.27,783.3,25839.0,8143.4,40763.0,33267.83333,6875.75,2272.0,5334.145,3124.8,35015,1342.82,410.355,749.0,743.0,11485.3075,2870.51,3468.19,2462.2,1752.97,1473.19,19347.08,5152.4,6667.0,4403.0,12346.0,1405.05,3035.0,1034.23,15/06/2019 15:00,15,5,6
6701.1,8958.72,3972.0,7332.87,6513.59,51502.455,3769.6,784.3,25743.0,8117.4,41507.0,34388.5,6805.69,2270.0,5345.165,3253.605,35750,1325.74,425.935,737.0,730.0,11788.915,2823.41,3483.42,2487.44,1766.29,1480.99,19172.56,5126.2,6680.0,4345.0,12518.0,1459.44,3039.0,1132.58,15/06/2019 16:00,16,5,6
6368.433333,8938.4,3912.0,7112.82,6399.46,51320.06,3572.63,779.3,25820.0,8014.2,41823.0,34532.83333,6728.24,2273.0,5378.6875,3296.91,35952,1304.4,426.6325,729.0,719.0,11825.9825,2788.41,3472.59,2496.74,1764.48,1440.51,19113.41,5190.1,6730.0,4324.0,12361.0,1496.58,3074.0,1204.93,15/06/2019 17:00,17,5,6
6244.541667,8673.6525,3959.0,5847.38,6285.17,48801.205,3371.23,760.0,26089.0,7727.2,40606.0,33886.83333,6853.17,2282.0,5369.9725,3212.19,35095,1278.27,448.9825,712.0,739.0,11774.235,2715.66,3363.29,2530.15,1771.08,1467.78,18881.3,5319.5,6969.0,4446.0,12173.0,1491.07,3089.0,1271.64,15/06/2019 18:00,18,5,6
6127.183333,8564.94,3827.0,5787.9,6248.49,46717.02,3227.77,736.4,26530.0,7902.1,40057.0,32716.0,6621.41,2362.0,5448.63,3068.53,34823,1269.25,454.7825,692.0,752.0,11578.8725,2649.62,3207.9,2554.46,1747.47,1470.29,18682.09,5356.1,6851.0,4696.0,11977.0,1498.86,3103.0,1367.33,15/06/2019 19:00,19,5,6
5999.475,8760.395,3573.0,5590.1,6077.43,45987.99,3147.82,731.4,26703.0,7756.2,43059.0,31963.5,6231.19,2287.0,5104.72,2965.095,32931,1232.37,448.71,680.0,747.0,11661.2475,2625.16,3142.65,2427.3,1704.71,1452.27,18090.86,5481.6,6290.0,4495.0,11978.0,1427.98,2968.0,1337.15,15/06/2019 20:00,20,5,6
5545.85,8590.56,3272.0,5378.81,5728.97,43444.2125,2916.87,694.8,25289.0,7480.7,44560.0,30938.33333,5732.76,2053.0,4742.445,2902.55,30512,1143.8,441.0975,623.0,705.0,11332.5275,2549.6,3126.39,2442.63,1704.07,1438.53,16752.66,5312.0,5801.0,4187.0,11700.0,1289.56,2798.0,1263.67,15/06/2019 21:00,21,5,6
5255.783333,8030.015,3029.0,5242.92,5349.04,40834.69,2695.62,655.5,23857.0,7128.8,41509.0,27923.33333,5435.53,1797.0,4420.7375,2772.905,28088,1086.48,446.0075,580.0,623.0,10699.195,2476.05,3101.83,2451.91,1742.33,1356.96,15595.35,4981.0,5492.0,3805.0,11234.0,1210.91,2671.0,1074.76,15/06/2019 22:00,22,5,6
4934.95,7634.185,2940.0,6002.52,5235.78,38769.97,2594.27,632.2,22512.0,6939.0,38654.0,24904.0,5192.91,1624.0,4237.1825,2607.04,26230,1036.37,441.375,559.0,558.0,10236.62,2415.66,2983.46,2350.98,1708.83,1324.57,14814.34,4652.8,5120.0,3358.0,10774.0,1164.76,2547.0,1216.38,15/06/2019 23:00,23,5,6
4841.641667,7344.265,2891.0,5894.59,5187.74,37788.4125,2522.75,606.7,21505.0,6735.6,36735.0,23570.0,4966.17,1533.0,4086.0925,2473.775,24886,1001.98,409.5725,540.0,517.0,9909.16,2326.78,2974.21,2339.58,1687.1,1301.24,14515.54,4393.7,5262.0,3092.0,10722.0,1123.56,2485.0,1211.89,16/06/2019 00:00,0,6,6
4707.316667,7148.7675,2874.0,5850.48,5112.3,37134.5425,2518.81,577.9,20838.0,6661.1,34184.0,22289.83333,4843.59,1491.0,4001.9925,2339.645,24143,969.4,382.6325,510.0,484.0,9726.665,2180.86,2958.36,2295.56,1670.91,1292.8,14301.56,4240.3,5167.0,2920.0,10486.0,1087.78,2463.0,1204.54,16/06/2019 01:00,1,6,6
4618.041667,7173.8375,2854.0,5744.79,5012.76,37260.835,2449.85,576.5,20534.0,6753.4,32925.0,21617.83333,4771.63,1469.0,3916.65,2259.24,23952,987.04,366.2275,512.0,489.0,9657.3525,2116.12,2905.98,2289.84,1661.15,1280.07,13807.7,4102.2,5095.0,2836.0,10192.0,1062.56,2428.0,1124.11,16/06/2019 02:00,2,6,6
4586.525,7058.6175,2950.0,5548.47,4880.43,37253.075,2432.57,603.5,20275.0,6837.6,32434.0,20035.16667,4667.94,1417.0,3898.135,2221.12,23158,1039.05,357.55,546.0,473.0,9409.865,2120.38,2915.19,2312.97,1684.62,1262.13,13404.35,4073.4,5050.0,2784.0,10192.0,1086.26,2410.0,1086.91,16/06/2019 03:00,3,6,6
4828.116667,7176.955,3169.0,5570.66,5077.26,38055.7525,2559.93,647.5,20142.0,6938.4,32160.0,19770.0,4857.75,1532.0,4118.7425,2165.645,22956,1107.52,365.6825,593.0,492.0,9321.37,2152.95,2930.22,2352.0,1687.47,1280.13,13850.2,3978.4,5270.0,2997.0,10447.0,1154.18,2503.0,1131.47,16/06/2019 04:00,4,6,6
5304.15,7429.97,3484.0,5752.02,5435.31,40254.7075,2834.31,707.8,20054.0,7073.0,33419.0,21998.0,5218.59,1709.0,4421.675,2210.385,24448,1176.16,368.84,654.0,526.0,9347.0425,2234.39,2990.37,2408.76,1739.71,1297.25,14592.75,3839.6,5562.0,3366.0,10940.0,1242.95,2706.0,1274.13,16/06/2019 05:00,5,6,6
5589.058333,7873.7725,3707.0,5922.03,5886.85,43292.27,3133.86,757.4,21278.0,7334.1,35708.0,25945.5,5668.19,1891.0,4696.7025,2353.84,26191,1247.0,358.66,719.0,597.0,9635.62,2376.69,3013.97,2398.38,1748.98,1339.37,15560.23,4001.2,5800.0,3757.0,11481.0,1309.87,2928.0,850.12,16/06/2019 06:00,6,6,6
5854.258333,8284.31,3836.0,6019.17,6307.87,45560.865,3335.11,781.6,23025.0,7515.6,38433.0,28808.5,6025.46,2071.0,4931.3775,2603.915,27604,1306.21,355.545,750.0,660.0,9971.29,2553.88,3203.23,2461.33,1810.57,1369.17,16423.84,4210.3,5921.0,4031.0,12051.0,1339.87,3113.0,1015.05,16/06/2019 07:00,7,6,6
6078.7,8633.25,3901.0,6147.65,6602.27,47268.5825,3444.18,779.0,24445.0,7630.0,40557.0,31507.83333,6404.88,2210.0,5111.0925,2875.42,28516,1336.41,375.1875,758.0,707.0,10299.92,2712.75,3332.42,2476.99,1830.75,1420.19,16864.53,4527.4,5950.0,4235.0,12577.0,1334.82,3214.0,953.75,16/06/2019 08:00,8,6,6
6260.158333,8883.4825,3950.0,6385.87,6823.77,49781.02,3443.92,775.8,25394.0,7663.9,42150.0,33278.83333,6692.4,2326.0,5176.88,3069.44,28899,1360.9,385.075,762.0,742.0,10534.0525,2825.93,3290.41,2488.24,1835.09,1432.75,17108.14,4824.7,6050.0,4335.0,12800.0,1433.93,3286.0,915.95,16/06/2019 09:00,9,6,6
6141.175,8824.275,3935.0,6525.75,6631.82,49490.4,3396.54,778.6,25772.0,7679.3,44274.0,34572.5,6737.53,2353.0,5195.115,3160.44,28989,1358.02,400.2375,760.0,761.0,10589.0875,2881.96,3293.68,2476.98,1807.19,1438.36,17170.33,5032.5,6108.0,4362.0,12768.0,1400.14,3204.0,944.53,16/06/2019 10:00,10,6,6
5965.591667,8525.4,3899.0,6618.79,6539.69,47882.8675,3369.53,775.6,25994.0,7602.8,42529.0,35212.5,6501.89,2296.0,5132.2625,3244.35,28406,1361.09,413.9025,756.0,786.0,10434.965,2899.28,3296.72,2475.16,1816.33,1472.32,17055.88,5141.9,6070.0,4304.0,12702.0,1358.71,3132.0,937.6,16/06/2019 11:00,11,6,6
5831.858333,8254.175,3830.0,6442.36,6470.89,46866.3,3367.55,772.2,25811.0,7531.2,40471.0,34255.0,6335.74,2210.0,5108.8675,3246.44,27920,1346.11,448.425,754.0,782.0,10173.5575,2890.59,3269.19,2507.24,1863.39,1465.15,16666.33,5012.8,6017.0,4230.0,12720.0,1311.77,3069.0,943.03,16/06/2019 12:00,12,6,6
5774.258333,8074.13,3904.0,6258.7,6451.14,46584.0175,3357.05,776.1,24670.0,7534.3,39030.0,33423.0,6247.42,2154.0,5139.2375,3155.1,27922,1325.05,425.125,745.0,758.0,9887.595,2914.65,3242.59,2516.83,1868.05,1466.24,16489.98,4873.3,6030.0,4073.0,12564.0,1302.48,3026.0,935.02,16/06/2019 13:00,13,6,6
5856.575,8142.6725,3972.0,6170.13,6461.59,45806.065,3420.45,788.8,23950.0,7553.6,37980.0,33076.0,6186.22,2114.0,5128.495,3137.77,28466,1315.93,415.695,744.0,738.0,10050.84,2958.73,3267.76,2513.36,1861.25,1473.83,16254.55,4782.5,6014.0,4063.0,12293.0,1303.56,3039.0,957.66,16/06/2019 14:00,14,6,6
